Date,Adj Close,Close,High,Low,Open,Volume
2024-05-24,3775.638671875,3849.5,3883.800048828125,3844.300048828125,3878.25,1309452.0
2024-05-27,3773.235595703125,3847.050048828125,3908.35009765625,3841.35009765625,3855.0,1841538.0
2024-05-28,3766.222412109375,3839.89990234375,3870.0,3830.0,3858.0,1801993.0
2024-05-29,3730.66845703125,3803.64990234375,3848.89990234375,3800.0,3848.89990234375,1568095.0
2024-05-30,3664.41455078125,3736.10009765625,3794.39990234375,3715.449951171875,3777.0,2919230.0
2024-05-31,3600.514404296875,3670.949951171875,3749.800048828125,3653.75,3740.0,10956800.0
2024-06-03,3631.80224609375,3702.85009765625,3751.550048828125,3696.0,3732.800048828125,2156773.0
2024-06-04,3643.71923828125,3715.0,3745.0,3591.5,3700.0,3395997.0
2024-06-05,3674.56591796875,3746.449951171875,3783.800048828125,3700.0,3716.0,2799670.0
2024-06-06,3756.9052734375,3830.39990234375,3839.89990234375,3741.5,3781.0,4328036.0
2024-06-07,3819.235595703125,3893.949951171875,3915.0,3837.300048828125,3837.300048828125,4552445.0
2024-06-10,3784.662109375,3858.699951171875,3905.89990234375,3841.89990234375,3895.0,1734661.0
2024-06-11,3778.188720703125,3852.10009765625,3879.949951171875,3841.0,3845.0,1419898.0
2024-06-12,3758.131103515625,3831.64990234375,3893.5,3827.449951171875,3874.39990234375,2177001.0
2024-06-13,3803.73876953125,3878.14990234375,3890.0,3852.0,3856.800048828125,1932323.0
2024-06-14,3758.5234375,3832.050048828125,3889.0,3828.0,3889.0,1860730.0
2024-06-18,3741.8984375,3815.10009765625,3842.0,3795.050048828125,3826.050048828125,1774045.0
2024-06-19,3728.755615234375,3801.699951171875,3833.85009765625,3792.949951171875,3827.64990234375,1509050.0
2024-06-20,3714.582763671875,3787.25,3809.949951171875,3780.050048828125,3796.0,2846526.0
2024-06-21,3737.632080078125,3810.75,3877.800048828125,3798.050048828125,3827.0,4642195.0
2024-06-24,3743.566162109375,3816.800048828125,3857.0,3791.300048828125,3808.75,1702154.0
2024-06-25,3764.800537109375,3838.449951171875,3847.64990234375,3792.89990234375,3817.0,1338808.0
2024-06-26,3781.866943359375,3855.85009765625,3866.949951171875,3841.0,3844.5,1639845.0
2024-06-27,3858.664306640625,3934.14990234375,3942.0,3818.10009765625,3831.0,4526556.0
2024-06-28,3829.23974609375,3904.14990234375,3960.0,3897.85009765625,3917.800048828125,2731571.0
2024-07-01,3901.869140625,3978.199951171875,4001.699951171875,3884.0,3884.0,2658723.0
2024-07-02,3940.31689453125,4017.39990234375,4023.39990234375,3982.550048828125,3993.60009765625,2307449.0
2024-07-03,3889.167724609375,3965.25,4026.10009765625,3955.0,4020.0,1821198.0
2024-07-04,3943.798828125,4020.949951171875,4047.35009765625,3982.10009765625,3999.85009765625,2518001.0
2024-07-05,3934.824462890625,4011.800048828125,4026.75,3988.0,4010.0,1668616.0
2024-07-08,3916.581298828125,3993.199951171875,4031.25,3978.050048828125,4022.0,1758882.0
2024-07-09,3909.029052734375,3985.5,4006.949951171875,3975.10009765625,3985.0,1305801.0
2024-07-10,3834.14404296875,3909.14990234375,4003.300048828125,3902.0,3983.699951171875,2669716.0
2024-07-11,3848.414794921875,3923.699951171875,3980.0,3895.60009765625,3931.0,4872189.0
2024-07-12,4103.67138671875,4183.9501953125,4199.9501953125,3971.300048828125,3980.0,13509164.0
2024-07-15,4089.205078125,4169.2001953125,4240.0,4157.0498046875,4235.7001953125,4848030.0
2024-07-16,4098.27783203125,4178.4501953125,4194.5498046875,4144.89990234375,4172.0,2029521.0
2024-07-18,4232.74658203125,4315.5498046875,4325.0,4160.0,4160.0,5613364.0
2024-07-19,4229.6494140625,4302.39990234375,4358.75,4285.25,4317.39990234375,3903354.0
2024-07-22,4214.85400390625,4287.35009765625,4319.9501953125,4265.0,4299.9501953125,1896386.0
2024-07-23,4229.6005859375,4302.35009765625,4361.7001953125,4266.2998046875,4283.0,2365208.0
2024-07-24,4233.43408203125,4306.25,4339.10009765625,4268.10009765625,4287.5,1809793.0
2024-07-25,4249.40966796875,4322.5,4343.0,4274.2001953125,4295.0,2810342.0
2024-07-26,4313.654296875,4387.85009765625,4422.4501953125,4337.0498046875,4350.0,3552210.0
2024-07-29,4307.01904296875,4381.10009765625,4431.0,4371.0,4415.0,1746803.0
2024-07-30,4291.53564453125,4365.35009765625,4398.0,4327.2998046875,4391.10009765625,1797906.0
2024-07-31,4311.197265625,4385.35009765625,4414.0,4345.0,4350.0,2330091.0
2024-08-01,4322.74853515625,4397.10009765625,4419.2998046875,4365.0498046875,4399.39990234375,2202244.0
2024-08-02,4210.62646484375,4283.0498046875,4398.0,4270.0,4365.0,2811282.0
2024-08-05,4084.79052734375,4155.0498046875,4239.0,4110.5,4239.0,2787771.0
2024-08-06,4100.66845703125,4171.2001953125,4258.25,4160.7998046875,4170.9501953125,2203067.0
2024-08-07,4129.42333984375,4200.4501953125,4244.9501953125,4180.2998046875,4228.0,1237666.0
2024-08-08,4101.9951171875,4172.5498046875,4232.0,4160.0,4181.0,2441283.0
2024-08-09,4157.24462890625,4228.75,4253.64990234375,4205.5498046875,4217.0,1302536.0
2024-08-12,4124.70458984375,4195.64990234375,4239.0,4186.35009765625,4230.0,936912.0
2024-08-13,4125.982421875,4196.9501953125,4234.0,4183.0,4213.0,1495593.0
2024-08-14,4222.62060546875,4295.25,4306.2001953125,4188.14990234375,4209.0,3226545.0
2024-08-16,4341.37744140625,4416.0498046875,4427.0,4325.10009765625,4350.0,3457058.0
2024-08-19,4414.0771484375,4490.0,4494.25,4390.35009765625,4421.0,2055210.0
2024-08-20,4446.814453125,4523.2998046875,4565.0,4500.0,4505.0,2212298.0
2024-08-21,4474.537109375,4551.5,4560.0,4492.5498046875,4518.0,1896990.0
2024-08-22,4425.87451171875,4502.0,4560.9501953125,4497.2001953125,4560.0,1829872.0
2024-08-23,4388.41845703125,4463.89990234375,4506.0,4455.0,4500.0,1809253.0
2024-08-26,4426.31689453125,4502.4501953125,4552.14990234375,4485.0,4489.0,1844164.0
2024-08-27,4421.1064453125,4497.14990234375,4510.0,4486.7998046875,4505.0,930697.0
2024-08-28,4429.8564453125,4506.0498046875,4562.5,4457.2998046875,4498.75,1848058.0
2024-08-29,4435.5087890625,4511.7998046875,4556.0,4460.0,4460.0,2133641.0
2024-08-30,4476.7490234375,4553.75,4592.25,4487.7998046875,4500.0,3637222.0
2024-09-02,4444.6015625,4521.0498046875,4588.0,4512.0,4576.0,1216500.0
2024-09-03,4436.04931640625,4512.35009765625,4555.89990234375,4495.89990234375,4521.0498046875,1717263.0
2024-09-04,4403.5087890625,4479.25,4487.0,4436.7001953125,4476.9501953125,1265505.0
2024-09-05,4400.2646484375,4475.9501953125,4499.0,4454.14990234375,4481.0,1688793.0
2024-09-06,4381.39013671875,4456.75,4518.9501953125,4440.0,4473.9501953125,1649179.0
2024-09-09,4374.3115234375,4449.5498046875,4490.25,4430.5,4455.0,1184938.0
2024-09-10,4431.6259765625,4507.85009765625,4539.9501953125,4440.4501953125,4442.4501953125,1385591.0
2024-09-11,4403.60791015625,4479.35009765625,4549.35009765625,4471.25,4521.4501953125,1325919.0
2024-09-12,4441.30908203125,4517.7001953125,4532.60009765625,4431.2998046875,4510.25,2742216.0
2024-09-13,4446.12646484375,4522.60009765625,4547.0,4505.0,4530.0,1458786.0
2024-09-16,4436.93408203125,4513.25,4546.0498046875,4494.4501953125,4527.0,1155120.0
2024-09-17,4429.46240234375,4505.64990234375,4535.7998046875,4466.0,4513.25,1699364.0
2024-09-18,4272.65966796875,4346.14990234375,4497.0498046875,4321.0,4497.0498046875,2961779.0
2024-09-19,4223.5048828125,4296.14990234375,4422.2001953125,4281.7998046875,4390.0498046875,2927551.0
2024-09-20,4212.44482421875,4284.89990234375,4330.7001953125,4227.5,4316.89990234375,5447908.0
2024-09-23,4196.32275390625,4268.5,4309.39990234375,4253.0,4300.0,1702319.0
2024-09-24,4199.0751953125,4271.2998046875,4291.0,4240.0,4251.64990234375,3012026.0
2024-09-25,4202.46728515625,4274.75,4289.60009765625,4240.0,4252.35009765625,2713073.0
2024-09-26,4219.91650390625,4292.5,4316.7998046875,4260.0,4260.0,3964251.0
2024-09-27,4235.84326171875,4308.7001953125,4378.0,4300.0498046875,4335.0,3012477.0
2024-09-30,4196.32275390625,4268.5,4298.75,4260.0498046875,4286.89990234375,2503416.0
2024-10-01,4215.39453125,4287.89990234375,4295.75,4242.9501953125,4255.5498046875,1823365.0
2024-10-03,4161.177734375,4232.75,4279.0,4210.0,4262.60009765625,3350119.0
2024-10-04,4180.34765625,4252.25,4298.0,4224.0498046875,4225.0,2965463.0
2024-10-07,4200.59912109375,4272.85009765625,4297.25,4229.39990234375,4273.89990234375,1472619.0
2024-10-08,4181.33056640625,4253.25,4279.39990234375,4203.9501953125,4272.60009765625,1541867.0
2024-10-09,4181.03564453125,4252.9501953125,4295.0,4246.7001953125,4260.0,1082504.0
2024-10-10,4155.91748046875,4227.39990234375,4293.85009765625,4198.60009765625,4253.25,2378875.0
2024-10-11,4079.04052734375,4149.2001953125,4241.9501953125,4112.4501953125,4143.0,5759183.0
2024-10-14,4066.701904296875,4136.64990234375,4165.39990234375,4122.2001953125,4140.0,2137590.0
2024-10-15,4047.187744140625,4116.7998046875,4169.9501953125,4095.0,4131.0498046875,2759474.0
2024-10-16,4025.707275390625,4094.949951171875,4115.0,4067.199951171875,4085.0,2359151.0
2024-10-17,4039.519775390625,4109.0,4129.9501953125,4092.949951171875,4112.7998046875,2522659.0
2024-10-18,4063.220703125,4123.0498046875,4146.14990234375,4080.0,4090.0,2361000.0
2024-10-21,4020.647705078125,4079.85009765625,4139.9501953125,4070.0,4132.60009765625,1595450.0
2024-10-22,3957.231201171875,4015.5,4089.800048828125,4006.35009765625,4066.0,1928049.0
2024-10-23,4007.2451171875,4066.25,4113.5498046875,3995.14990234375,3999.60009765625,1966476.0
2024-10-24,3989.1611328125,4047.89990234375,4079.0,4004.0,4004.0,2676744.0
2024-10-25,3998.671142578125,4057.550048828125,4092.0,4032.699951171875,4057.050048828125,1759676.0
2024-10-28,4031.488037109375,4090.85009765625,4134.0,4051.0,4068.949951171875,1532534.0
2024-10-29,4016.114501953125,4075.25,4103.5,4060.10009765625,4095.85009765625,1445885.0
2024-10-30,4025.3779296875,4084.64990234375,4107.0,4060.050048828125,4075.0,1935002.0
2024-10-31,3910.864013671875,3968.449951171875,4078.300048828125,3960.0,4070.0,3740372.0
2024-11-01,3926.385498046875,3984.199951171875,3998.949951171875,3976.050048828125,3989.85009765625,154895.0
2024-11-04,3906.62646484375,3964.14990234375,3991.89990234375,3913.25,3966.300048828125,2269192.0
2024-11-05,3913.72216796875,3971.35009765625,3986.0,3941.10009765625,3941.10009765625,967590.0
2024-11-06,4079.57958984375,4139.64990234375,4149.7998046875,3975.25,4003.60009765625,3792017.0
2024-11-07,4090.66650390625,4150.89990234375,4205.7998046875,4085.050048828125,4169.7001953125,3724349.0
2024-11-08,4086.8232421875,4147.0,4169.75,4117.64990234375,4155.0,1648039.0
2024-11-11,4137.7734375,4198.7001953125,4234.2998046875,4117.64990234375,4128.2001953125,1406487.0
2024-11-12,4136.49169921875,4197.39990234375,4218.0,4164.35009765625,4216.0,1587640.0
2024-11-13,4090.12451171875,4150.35009765625,4196.75,4131.0498046875,4178.10009765625,1098813.0
2024-11-14,4085.7392578125,4145.89990234375,4160.0,4116.4501953125,4135.0,1825432.0
2024-11-18,3961.17333984375,4019.5,4213.0,3990.199951171875,4213.0,3313944.0
2024-11-19,3980.932373046875,4039.550048828125,4132.14990234375,4014.10009765625,4019.89990234375,1776233.0
2024-11-21,4013.749267578125,4072.85009765625,4092.449951171875,4024.0,4044.89990234375,2384347.0
2024-11-22,4183.0068359375,4244.60009765625,4254.9501953125,4054.0,4071.0,3096553.0
2024-11-25,4252.48388671875,4315.10009765625,4328.10009765625,4252.2001953125,4280.0,4052167.0
2024-11-26,4289.53857421875,4352.7001953125,4366.60009765625,4310.0,4321.0498046875,2060669.0
2024-11-27,4269.6806640625,4332.5498046875,4377.39990234375,4324.0498046875,4358.9501953125,1558993.0
2024-11-28,4183.302734375,4244.89990234375,4339.9501953125,4233.0,4319.0,2558544.0
2024-11-29,4208.8759765625,4270.85009765625,4298.7001953125,4195.64990234375,4220.0,2017425.0
2024-12-02,4214.59130859375,4276.64990234375,4288.2001953125,4230.0498046875,4270.0,1670944.0
2024-12-03,4240.31298828125,4302.75,4325.0,4265.4501953125,4314.35009765625,2010905.0
2024-12-04,4291.2138671875,4354.39990234375,4386.9501953125,4289.0498046875,4313.5498046875,3302642.0
2024-12-05,4399.2724609375,4464.0498046875,4489.0,4360.0,4400.7998046875,3746747.0
2024-12-06,4380.9912109375,4445.5,4465.0,4412.75,4453.0,1842087.0
2024-12-09,4387.544921875,4452.14990234375,4469.39990234375,4415.5498046875,4430.4501953125,2066639.0
2024-12-10,4368.2294921875,4432.5498046875,4493.7998046875,4412.10009765625,4426.14990234375,2087828.0
2024-12-11,4363.20361328125,4427.4501953125,4448.64990234375,4407.0,4431.85009765625,1635256.0
2024-12-12,4390.3046875,4454.9501953125,4485.0,4426.0,4430.0498046875,1914642.0
2024-12-13,4408.9794921875,4473.89990234375,4494.89990234375,4394.39990234375,4434.9501953125,1967048.0
2024-12-16,4351.1318359375,4415.2001953125,4475.0,4397.0,4459.0,1646224.0
2024-12-17,4265.689453125,4328.5,4432.9501953125,4318.0,4410.0,3225027.0
2024-12-18,4284.7587890625,4347.85009765625,4362.0,4289.60009765625,4311.7001953125,1575404.0
2024-12-19,4209.9111328125,4271.89990234375,4364.0,4262.0,4282.0,3015763.0
2024-12-20,4109.78466796875,4170.2998046875,4382.0,4152.5,4329.0,4116989.0
2024-12-23,4097.958984375,4158.2998046875,4217.0,4114.89990234375,4200.0498046875,2195338.0
2024-12-24,4118.85107421875,4179.5,4218.0,4158.2998046875,4158.2998046875,1181886.0
2024-12-26,4108.6025390625,4169.10009765625,4199.9501953125,4143.14990234375,4179.5,1208464.0
2024-12-27,4104.41455078125,4164.85009765625,4180.9501953125,4147.25,4163.0,858100.0
2024-12-30,4098.451171875,4158.7998046875,4199.2998046875,4112.0,4151.0,1527169.0
2024-12-31,4035.380615234375,4094.800048828125,4139.9501953125,4032.050048828125,4135.0,1555429.0
2025-01-01,4052.77490234375,4112.4501953125,4134.0,4085.449951171875,4094.39990234375,763161.0
2025-01-02,4115.15576171875,4175.75,4183.0,4096.9501953125,4120.0,1720835.0
2025-01-03,4040.406494140625,4099.89990234375,4179.9501953125,4092.300048828125,4179.9501953125,1791953.0
2025-01-06,4035.577880859375,4095.0,4149.64990234375,4066.39990234375,4105.5,2085593.0
2025-01-07,3969.845703125,4028.300048828125,4140.35009765625,4011.550048828125,4114.9501953125,2669054.0
2025-01-08,4048.783447265625,4108.39990234375,4126.0,4017.75,4034.89990234375,2181277.0
2025-01-09,3980.242919921875,4038.85009765625,4137.75,4025.300048828125,4101.0,2392472.0
2025-01-10,4203.75146484375,4265.64990234375,4297.0,4170.0,4200.0,7894300.0
2025-01-13,4228.83203125,4291.10009765625,4322.9501953125,4227.39990234375,4245.0,4003771.0
2025-01-14,4171.62451171875,4233.0498046875,4313.89990234375,4219.0498046875,4302.0,3441709.0
2025-01-15,4187.9345703125,4249.60009765625,4256.4501953125,4207.4501953125,4218.0,1653474.0
2025-01-16,4145.26220703125,4206.2998046875,4294.0,4191.85009765625,4260.0,2637705.0
2025-01-17,4074.13818359375,4124.2998046875,4160.60009765625,4100.0498046875,4159.89990234375,1761466.0
2025-01-20,4028.203857421875,4077.800048828125,4145.7998046875,4068.10009765625,4145.7998046875,1287799.0
2025-01-21,3986.76416015625,4035.85009765625,4111.0,4030.0,4095.300048828125,1971591.0
2025-01-22,4106.04541015625,4156.60009765625,4163.14990234375,4044.199951171875,4050.0,2409223.0
2025-01-23,4095.03125,4145.4501953125,4191.35009765625,4140.0498046875,4168.0,1822998.0
2025-01-24,4101.84765625,4152.35009765625,4178.0,4104.0,4104.0,1910099.0
2025-01-27,4015.70751953125,4065.14990234375,4156.35009765625,4041.050048828125,4102.0,1551782.0
2025-01-28,3991.16015625,4040.300048828125,4102.0,4028.300048828125,4070.800048828125,2468272.0
2025-01-29,4049.93603515625,4099.7998046875,4107.85009765625,4054.0,4054.0,1217089.0
2025-01-30,4050.18310546875,4100.0498046875,4129.89990234375,4058.5,4099.89990234375,1531251.0
2025-01-31,4062.3828125,4112.39990234375,4128.4501953125,4085.25,4110.0,1492943.0
2025-02-01,4023.610595703125,4073.14990234375,4135.89990234375,4056.0,4113.0,437172.0
2025-02-03,4019.165283203125,4068.64990234375,4077.0,3998.699951171875,4030.89990234375,1265713.0
2025-02-04,4057.09814453125,4107.0498046875,4118.85009765625,4066.050048828125,4083.699951171875,2547132.0
2025-02-05,4041.34228515625,4091.10009765625,4150.0,4076.0,4150.0,1693912.0
2025-02-06,4033.09375,4082.75,4139.5,4051.550048828125,4105.39990234375,2284536.0
2025-02-07,3980.392578125,4029.39990234375,4090.0,4008.0,4090.0,1548940.0
2025-02-10,3987.850830078125,4036.949951171875,4052.0,4014.35009765625,4040.0,1339511.0
2025-02-11,3915.343505859375,3963.550048828125,4040.0,3955.0,4018.39990234375,1810908.0
2025-02-12,3902.1064453125,3950.14990234375,4021.75,3940.14990234375,3971.10009765625,1678002.0
2025-02-13,3862.593017578125,3910.14990234375,3984.449951171875,3902.25,3968.0,2277310.0
2025-02-14,3886.992431640625,3934.85009765625,3948.0,3900.0,3925.0,1681975.0
2025-02-17,3857.01171875,3904.5,3934.0,3856.199951171875,3856.5,1799806.0
2025-02-18,3826.092529296875,3873.199951171875,3924.39990234375,3864.5,3898.39990234375,2149879.0
2025-02-19,3738.076171875,3784.10009765625,3874.949951171875,3768.14990234375,3872.199951171875,4366672.0
2025-02-20,3733.43310546875,3779.39990234375,3788.0,3751.300048828125,3761.5,2888572.0
2025-02-21,3739.953125,3786.0,3817.0,3775.0,3776.10009765625,1833931.0
2025-02-24,3630.895751953125,3675.60009765625,3763.199951171875,3670.0,3743.14990234375,2508516.0
2025-02-25,3585.40576171875,3629.550048828125,3658.0,3621.25,3625.0,4101954.0
2025-02-27,3568.612548828125,3612.550048828125,3638.0,3600.699951171875,3611.699951171875,3823856.0
2025-02-28,3440.88525390625,3483.25,3600.0,3457.0,3584.949951171875,7085018.0
2025-03-03,3450.56591796875,3493.050048828125,3523.25,3476.14990234375,3485.0,4990439.0
2025-03-04,3489.091796875,3532.050048828125,3551.0,3464.300048828125,3474.0,2797737.0
2025-03-05,3503.9091796875,3547.050048828125,3600.35009765625,3520.85009765625,3520.85009765625,2501894.0
2025-03-06,3557.795654296875,3601.60009765625,3609.449951171875,3536.10009765625,3557.0,2786513.0
2025-03-07,3567.27880859375,3611.199951171875,3625.0,3574.39990234375,3600.0,2051315.0
2025-03-10,3545.990966796875,3589.64990234375,3622.10009765625,3582.60009765625,3606.5,1004626.0
2025-03-11,3531.815673828125,3575.300048828125,3588.75,3537.64990234375,3558.0,1995450.0
2025-03-12,3463.555908203125,3506.199951171875,3569.25,3486.85009765625,3565.0,3174167.0
2025-03-13,3468.34716796875,3511.050048828125,3524.300048828125,3484.10009765625,3502.300048828125,1693004.0
2025-03-17,3455.159423828125,3497.699951171875,3530.449951171875,3477.35009765625,3489.0,2690906.0
2025-03-18,3455.159423828125,3497.699951171875,3497.699951171875,3497.699951171875,3497.699951171875,0.0
2025-03-19,3454.56689453125,3497.10009765625,3547.0,3462.75,3547.0,3051244.0
2025-03-20,3519.813232421875,3563.14990234375,3578.949951171875,3512.0,3512.0,2845192.0
2025-03-21,3534.581787109375,3578.10009765625,3616.25,3465.0,3475.0,4161925.0
2025-03-24,3584.81298828125,3628.949951171875,3649.75,3566.60009765625,3600.0,1834751.0
2025-03-25,3613.2626953125,3657.75,3710.0,3638.0,3645.0,3135390.0
2025-03-26,3591.57958984375,3635.800048828125,3680.5,3625.85009765625,3647.75,1734499.0
2025-03-27,3606.79248046875,3651.199951171875,3663.0,3610.5,3614.85009765625,2528474.0
2025-03-28,3562.290283203125,3606.14990234375,3660.949951171875,3591.89990234375,3651.0,2051919.0
2025-04-01,3507.613525390625,3550.800048828125,3584.0,3525.0,3572.699951171875,2618493.0
2025-04-02,3500.846923828125,3543.949951171875,3564.10009765625,3530.050048828125,3544.0,1764313.0
2025-04-03,3361.75927734375,3403.14990234375,3502.0,3396.14990234375,3491.0,4537821.0
2025-04-04,3259.271240234375,3299.39990234375,3399.64990234375,3295.5,3362.60009765625,5317367.0
2025-04-07,3234.2294921875,3274.050048828125,3291.39990234375,3056.050048828125,3100.0,6623955.0
2025-04-08,3252.899658203125,3292.949951171875,3349.0,3255.300048828125,3302.050048828125,5557558.0
2025-04-09,3207.113525390625,3246.60009765625,3270.0,3212.050048828125,3260.550048828125,2990265.0
2025-04-11,3192.197021484375,3231.5,3298.949951171875,3206.0,3289.550048828125,7108961.0
2025-04-15,3208.69384765625,3248.199951171875,3314.39990234375,3238.60009765625,3314.39990234375,3512160.0
2025-04-16,3233.982421875,3273.800048828125,3278.10009765625,3229.0,3248.199951171875,2384391.0
2025-04-17,3258.77734375,3298.89990234375,3303.60009765625,3218.0,3245.5,2932346.0
2025-04-21,3281.201171875,3321.60009765625,3354.0,3284.10009765625,3290.10009765625,2432946.0
2025-04-22,3274.088623046875,3314.39990234375,3333.89990234375,3295.0,3322.60009765625,2710498.0
2025-04-23,3371.489501953125,3413.0,3420.89990234375,3337.300048828125,3365.0,3543923.0
2025-04-24,3360.228271484375,3401.60009765625,3412.5,3387.699951171875,3401.10009765625,2252175.0
2025-04-25,3406.06396484375,3448.0,3477.800048828125,3405.0,3420.0,2742991.0
2025-04-28,3401.618408203125,3443.5,3457.800048828125,3405.0,3435.0,1593296.0
2025-04-29,3430.265869140625,3472.5,3495.0,3430.39990234375,3455.0,1578332.0
2025-04-30,3411.694580078125,3453.699951171875,3509.89990234375,3366.0,3472.0,2809332.0
2025-05-02,3389.270751953125,3431.0,3491.5,3420.0,3472.0,1721761.0
2025-05-05,3412.287353515625,3454.300048828125,3504.5,3446.39990234375,3450.0,1284443.0
2025-05-06,3417.91796875,3460.0,3473.0,3437.0,3460.0,1324763.0
2025-05-07,3403.19921875,3445.10009765625,3459.5,3420.60009765625,3420.60009765625,1477128.0
2025-05-08,3406.952880859375,3448.89990234375,3477.0,3428.699951171875,3448.0,2543591.0
2025-05-09,3398.45751953125,3440.300048828125,3446.199951171875,3398.10009765625,3399.0,2531757.0
2025-05-12,3576.366943359375,3620.39990234375,3630.5,3502.199951171875,3505.0,2228678.0
2025-05-13,3472.2490234375,3515.0,3623.0,3510.5,3620.39990234375,3062887.0
2025-05-14,3505.5390625,3548.699951171875,3561.0,3508.60009765625,3521.0,2119499.0
2025-05-15,3536.359619140625,3579.89990234375,3600.0,3514.10009765625,3564.0,3548330.0
2025-05-16,3517.98583984375,3561.300048828125,3593.89990234375,3546.10009765625,3593.89990234375,1666727.0
2025-05-19,3476.002685546875,3518.800048828125,3550.0,3503.699951171875,3550.0,2537377.0
2025-05-20,3455.752197265625,3498.300048828125,3558.0,3494.0,3531.800048828125,2038374.0
2025-05-21,3482.917724609375,3525.800048828125,3537.0,3498.300048828125,3508.0,1440153.0
2025-05-22,3434.711181640625,3477.0,3497.800048828125,3451.300048828125,3495.0,2034383.0
2025-05-23,3471.853759765625,3514.60009765625,3535.0,3465.60009765625,3477.0,1274331.0
2025-05-26,3494.27783203125,3537.300048828125,3545.0,3510.10009765625,3521.0,967470.0
2025-05-27,3456.147216796875,3498.699951171875,3540.0,3483.10009765625,3532.0,2467680.0
2025-05-28,3455.159423828125,3497.699951171875,3529.0,3493.0,3520.0,1222933.0
2025-05-29,3455.5546875,3498.10009765625,3532.5,3486.5,3504.699951171875,3188072.0
2025-05-30,3421.276611328125,3463.39990234375,3506.699951171875,3453.10009765625,3490.0,3404365.0
2025-06-02,3407.842041015625,3449.800048828125,3460.0,3418.60009765625,3450.0,1877585.0
2025-06-03,3363.784423828125,3405.199951171875,3473.5,3400.5,3446.0,2848125.0
2025-06-04,3369.465087890625,3380.89990234375,3394.800048828125,3370.0,3389.0,2544807.0
2025-06-05,3359.6982421875,3371.10009765625,3409.0,3363.699951171875,3409.0,3584683.0
2025-06-06,3372.75390625,3384.199951171875,3390.89990234375,3358.699951171875,3371.10009765625,2070390.0
2025-06-09,3410.326416015625,3421.89990234375,3434.0,3390.89990234375,3400.0,1718678.0
2025-06-10,3451.187744140625,3462.89990234375,3485.800048828125,3423.199951171875,3440.0,2419874.0
2025-06-11,3460.1572265625,3471.89990234375,3489.0,3449.10009765625,3470.0,2847013.0
2025-06-12,3422.584716796875,3434.199951171875,3474.699951171875,3423.199951171875,3471.89990234375,4060134.0
2025-06-13,3434.0458984375,3445.699951171875,3450.5,3393.199951171875,3393.199951171875,2178493.0
2025-06-16,3484.474853515625,3496.300048828125,3509.0,3426.199951171875,3440.0,1934088.0
2025-06-17,3503.41064453125,3515.300048828125,3520.0,3488.10009765625,3510.0,2111940.0
2025-06-18,3439.7265625,3451.39990234375,3538.0,3443.10009765625,3519.10009765625,2696327.0
2025-06-19,3412.41943359375,3424.0,3451.0,3413.0,3450.0,2672768.0
2025-06-20,3424.07958984375,3435.699951171875,3446.300048828125,3410.89990234375,3425.0,2351248.0
2025-06-23,3382.122314453125,3393.60009765625,3425.0,3370.0,3415.0,3123421.0
2025-06-24,3378.932861328125,3390.39990234375,3442.10009765625,3382.0,3434.60009765625,3403048.0
2025-06-25,3433.14892578125,3444.800048828125,3450.0,3400.0,3407.300048828125,1757699.0
2025-06-26,3430.1591796875,3441.800048828125,3451.39990234375,3415.300048828125,3444.800048828125,2879106.0
2025-06-27,3429.461669921875,3441.10009765625,3466.39990234375,3431.0,3455.0,1778433.0
2025-06-30,3450.290771484375,3462.0,3464.89990234375,3430.0,3439.89990234375,1468351.0
2025-07-01,3418.10009765625,3429.699951171875,3485.0,3413.5,3455.0,2375183.0
2025-07-02,3411.7216796875,3423.300048828125,3489.89990234375,3420.0,3487.199951171875,3090585.0
2025-07-03,3389.2978515625,3400.800048828125,3435.300048828125,3397.60009765625,3430.0,2531870.0
2025-07-04,3408.233642578125,3419.800048828125,3427.0,3390.10009765625,3408.0,1109320.0
2025-07-07,3400.160888671875,3411.699951171875,3426.10009765625,3408.39990234375,3418.300048828125,1639174.0
2025-07-08,3394.679443359375,3406.199951171875,3425.0,3393.39990234375,3405.0,2325242.0
2025-07-09,3372.355224609375,3383.800048828125,3414.0,3367.0,3410.0,2034938.0
2025-07-10,3370.561279296875,3382.0,3399.0,3356.0,3380.0,3035012.0
2025-07-11,3254.95361328125,3266.0,3335.0,3261.10009765625,3299.89990234375,7635550.0
2025-07-14,3211.800048828125,3222.699951171875,3272.0,3200.0,3266.0,3924009.0
2025-07-15,3241.300048828125,3252.300048828125,3259.39990234375,3206.0,3206.0,2590889.0
2025-07-16,3233.10009765625,3233.10009765625,3244.89990234375,3220.60009765625,3227.0,2540733.0
2025-07-17,3209.199951171875,3209.199951171875,3242.0,3204.10009765625,3224.10009765625,2947640.0
2025-07-18,3189.89990234375,3189.89990234375,3228.800048828125,3187.0,3225.0,3432645.0
2025-07-21,3158.199951171875,3158.199951171875,3197.60009765625,3152.0,3190.0,3844346.0
2025-07-22,3159.60009765625,3159.60009765625,3180.10009765625,3154.60009765625,3159.60009765625,3198036.0
2025-07-23,3179.10009765625,3179.10009765625,3182.0,3157.60009765625,3159.60009765625,1922875.0
2025-07-24,3148.0,3148.0,3173.699951171875,3140.0,3165.10009765625,2934778.0
2025-07-25,3135.800048828125,3135.800048828125,3156.89990234375,3125.60009765625,3140.0,2568917.0
